"","source","source_id","source_site_name","site_name","latitude","longitude","phase","phase_description","phase_code","age_start","age_end","taxon_source","n","prop","reference","taxon_detail","taxon","genus","family","category","founder_crop","edibility","grass_type","legume_type"
"4175","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Bayat phase (4700-4500 BC)","Middle Chalcolithic","TF-B",6450,5750,"cf. Trifolium sp.",2,0.2,NA,"Trifolium sp.","Trifolium sp.","Trifolium","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4176","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Bayat phase (4700-4500 BC)","Middle Chalcolithic","TF-B",6450,5750,"Medicago sp.",1,0.1,NA,"Medicago sp.","Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)","Medicago","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4177","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Bayat phase (4700-4500 BC)","Middle Chalcolithic","TF-B",6450,5750,"Triticum species indeterminate glume wheat spikelet forks",2,0.2,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4178","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Bayat phase (4700-4500 BC)","Middle Chalcolithic","TF-B",6450,5750,"Trigonella sp.",1,0.1,NA,"Trigonella sp.","Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)","Trigonella","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4179","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Aegilops sp. glume bases (spikelet bases)",1,0.01,NA,"Aegilops sp.","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4180","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"cf. Astragalus sp.",2,0.01,NA,"Astragalus sp.","Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)","Astragalus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4181","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"cf. Lolium sp.",1,0.01,NA,"Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"4182","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"cf. Medicago sp.",10,0.05,NA,"Medicago sp.","Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)","Medicago","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4183","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"cf. Trifolium sp.",4,0.02,NA,"Trifolium sp.","Trifolium sp.","Trifolium","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4184","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Hordeum distichum/vulgare rachis",4,0.02,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4185","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Hordeum distichum/vulgare grain",40,0.21,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4186","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Medicago sp.",27,0.14,NA,"Medicago sp.","Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)","Medicago","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4187","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Plantago sp.",1,0.01,NA,"Plantago sp.","Plantago spp. (amplexicaulis, arenaria, coronopus, lagopus, lanceolata, major, ovata, psyllium, squarrosa)","Plantago","Plantaginaceae","Wild plants",NA,NA,NA,NA
"4188","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Triticum species free threshing wheat hexaploid rachis",2,0.01,NA,"Triticum sp.","Triticum spp. (inc. aestivum, durum)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4189","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Triticum species indeterminate glume wheat spikelet forks",15,0.08,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4190","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Triticum monococcum/dicoccum grains",1,0.01,NA,"Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"4191","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Early Jemdet Nasr phase (3100 BC)","Early Jemdet Nasr phase","TF-EJN",5050,1950,"Triticum dicoccum grains",8,0.04,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4192","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"cf. Astragalus sp.",2,0.06,NA,"Astragalus sp.","Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)","Astragalus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4193","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"cf. Lolium sp.",2,0.06,NA,"Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"4194","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"cf. Medicago sp.",1,0.03,NA,"Medicago sp.","Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)","Medicago","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4195","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"Hordeum distichum/vulgare grain",2,0.06,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4196","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"Lithospermum arvense L.",1,0.03,NA,"Lithospermum arvense","Lithospermum spp. (incl. arvense, incrassatum, tenuiflorum)","Lithospermum","Boraginaceae","Wild plants",NA,NA,NA,NA
"4197","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"Medicago sp.",9,0.27,NA,"Medicago sp.","Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)","Medicago","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4198","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"Triticum dicoccum/dicoccoides grains",5,0.15,NA,"Triticum sp.","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4199","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Farukh phase (4500-4200; 4600 BC)","Middle Chalcolithic","TF-F",6450,5750,"Triticum species indeterminate glume wheat spikelet forks",7,0.21,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4200","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Late Uruk phase (-3100 BC)","late Uruk","TF-LU",5450,5050,"Hordeum distichum/vulgare rachis",1,0.08,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4201","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Late Uruk phase (-3100 BC)","late Uruk","TF-LU",5450,5050,"Hordeum distichum/vulgare grain",5,0.38,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4202","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Late Uruk phase (-3100 BC)","late Uruk","TF-LU",5450,5050,"Triticum species indeterminate glume wheat spikelet forks",5,0.38,NA,"Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4203","ADEMNES","885","Tepe Farukhabad","Tepe Farukhabad",32.58733,47.22409,"Late Uruk phase (-3100 BC)","late Uruk","TF-LU",5450,5050,"Triticum monococcum grains (1/2g)",1,0.08,NA,"Triticum monococcum","Triticum spp. (incl. boeoticum/monococcum)","Triticum","Poaceae","Grasses","einkorn wheat","Edible seed/fruit","Large/medium-seeded",NA
"4204","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"4000 BC","Middle Chalcolithic","TEP-CH",6450,5750,"Hordeum distichum grain (hulled)",15,0.31,NA,"Hordeum distichum","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4205","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"4000 BC","Middle Chalcolithic","TEP-CH",6450,5750,"Pistacia sp.",1,0.02,NA,"Pistacia sp.","Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)","Pistacia","Anacardiaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4206","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"4000 BC","Middle Chalcolithic","TEP-CH",6450,5750,"Pisum sativum L.",3,0.06,NA,"Pisum sativum","Pisum spp. (incl. elatius, sativum)","Pisum","Fabaceae","Pulses","pea","Edible seed/fruit",NA,"Large/medium-seeded"
"4207","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"4000 BC","Middle Chalcolithic","TEP-CH",6450,5750,"Triticum dicoccum grains",20,0.42,NA,"Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"4208","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"4000 BC","Middle Chalcolithic","TEP-CH",6450,5750,"Triticum species indeterminate free threshing wheat grains",5,0.1,NA,"Triticum sp.","Triticum spp. (inc. aestivum, durum)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4209","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"4000 BC","Middle Chalcolithic","TEP-CH",6450,5750,"Triticum monococcum grains (1/2g)",1,0.02,NA,"Triticum monococcum","Triticum spp. (incl. boeoticum/monococcum)","Triticum","Poaceae","Grasses","einkorn wheat","Edible seed/fruit","Large/medium-seeded",NA
"4210","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"4000 BC","Middle Chalcolithic","TEP-CH",6450,5750,"Vicia ervilia (L.) Willd.",3,0.06,NA,"Vicia ervilia","Vicia ervilia","Vicia","Fabaceae","Pulses","bitter vetch","Edible seed/fruit",NA,"Large/medium-seeded"
"4211","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Astragalus sp.",329,0.1,NA,"Astragalus sp.","Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)","Astragalus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4212","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Carex sp.",18,0.01,NA,"Carex sp.","Carex spp. (incl. divisa, divulsa)","Carex","Cyperaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"4213","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Galium sp.",20,0.01,NA,"Galium sp.","Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)","Galium","Rubiaceae","Wild plants",NA,NA,NA,NA
"4214","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Hordeum distichum/vulgare rachis",130,0.04,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4215","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Hordeum distichum grain (hulled)",369,0.12,NA,"Hordeum distichum","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4216","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Lens culinaris Medik.",25,0.01,NA,"Lens culinaris","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"4217","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Lepidium sp.",45,0.01,NA,"Lepidium sp.","Lepidium spp. (incl. niloticum, perfoliatum, ruderale, sativum)","Lepidium","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"4218","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Trifolium sp.",880,0.28,NA,"Trifolium sp.","Trifolium sp.","Trifolium","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4219","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early Bronze Age","Early Bronze Age","TEP-EB",5150,3950,"Triticum species indeterminate free threshing wheat grains",609,0.19,NA,"Triticum sp.","Triticum spp. (inc. aestivum, durum)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4220","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Adonis dentata Del.",13,0.08,NA,"Adonis dentata","Adonis spp. (incl. aestivalis, annua, dentata, flammea, microcarpa)","Adonis","Ranunculaceae","Wild plants",NA,NA,NA,NA
"4221","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Ajuga sp.",1,0.01,NA,"Ajuga sp.","Ajuga spp. (incl. iva)","Ajuga","Lamiaceae","Wild plants",NA,NA,NA,NA
"4222","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Astragalus sp.",5,0.03,NA,"Astragalus sp.","Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)","Astragalus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4223","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Bromus sp.",4,0.02,NA,"Bromus sp.","Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)","Bromus","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"4224","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Carex sp.",23,0.14,NA,"Carex sp.","Carex spp. (incl. divisa, divulsa)","Carex","Cyperaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"4225","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Centaurea sp. L.",1,0.01,NA,"Centaurea sp.","Centaurea spp. (incl. pallescens)","Centaurea","Asteraceae","Wild plants",NA,"flowers, stems",NA,NA
"4226","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Cephalaria syriaca (L.) Schrader",1,0.01,NA,"Cephalaria syriaca","Cephalaria spp. (incl. syriaca)","Cephalaria","Caprifoliaceae","Wild plants",NA,NA,NA,NA
"4227","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Chenopodium sp.",2,0.01,NA,"Chenopodium sp.","Chenopodium spp. (incl. album, glaucum, murale, rubrum)","Chenopodium","Chenopodiaceae","Wild plants",NA,NA,NA,NA
"4228","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Cyperus sp.",2,0.01,NA,"Cyperus sp.","Cyperus spp. (incl. articulatus, aucheri, papyrus, rotundus)","Cyperus","Cyperaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"4229","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Eleocharis sp.",1,0.01,NA,"Eleocharis sp.","Eleocharis sp.","Eleocharis","Cyperaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"4230","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Galium sp.",8,0.05,NA,"Galium sp.","Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)","Galium","Rubiaceae","Wild plants",NA,NA,NA,NA
"4231","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Hordeum distichum grain (hulled)",43,0.26,NA,"Hordeum distichum","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4232","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Lens culinaris Medik.",1,0.01,NA,"Lens culinaris","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"4233","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Lithospermum L. sp.",4,0.02,NA,"Lithospermum sp.","Lithospermum spp. (incl. arvense, incrassatum, tenuiflorum)","Lithospermum","Boraginaceae","Wild plants",NA,NA,NA,NA
"4234","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Lolium sp.",7,0.04,NA,"Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"4235","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Malva sp.",3,0.02,NA,"Malva sp.","Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)","Malva","Malvaceae","Wild plants",NA,NA,NA,NA
"4236","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Medicago sp.",3,0.02,NA,"Medicago sp.","Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)","Medicago","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"4237","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Solanum nigrum L.",1,0.01,NA,"Solanum nigrum","Solanum spp. (incl. dulcamara, nigrum)","Solanum","Solanaceae","Wild plants",NA,NA,NA,NA
"4238","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Triticum species indeterminate free threshing wheat grains",23,0.14,NA,"Triticum sp.","Triticum spp. (inc. aestivum, durum)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4239","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Vicia sp.",1,0.01,NA,"Vicia sp.","Vicia sp. (indet.)","Vicia","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"4240","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Vitis sp.",3,0.02,NA,"Vitis sp.","Vitis spp. (incl. sylvestris, vinifera)","Vitis","Vitaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4241","ADEMNES","891","Tepecik","Tepecik",38.65,39.45,"Early/Middle Bronze Age","Early_Middle Bronze Age","TEP-EB_MB",5150,3550,"Vitis vinifera L. pips",5,0.03,NA,"Vitis vinifera","Vitis spp. (incl. sylvestris, vinifera)","Vitis","Vitaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4242","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Aegilops sp. grains",2,0.01,NA,"Aegilops sp.","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"4243","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Ficus carica L.",2,0.01,NA,"Ficus carica","Ficus spp. (incl. carica)","Ficus","Moraceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"4244","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Galium sp.",26,0.08,NA,"Galium sp.","Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)","Galium","Rubiaceae","Wild plants",NA,NA,NA,NA
"4245","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Hordeum distichum/vulgare rachis",4,0.01,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4246","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Hordeum distichum/vulgare grain",125,0.4,NA,"Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"4247","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Lens culinaris Medik.",31,0.1,NA,"Lens culinaris","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"4248","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Linum sp.",3,0.01,NA,"Linum sp.","Linum spp. (incl. bienne, usitatissimum, mucronatum, strictum)","Linum","Linaceae","Wild plants","flax","Edible seed/fruit",NA,NA
"4249","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Lolium sp.",13,0.04,NA,"Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"4250","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Phalaris sp.",9,0.03,NA,"Phalaris sp.","Phalaris spp. (incl. minor, paradoxa, tuberosa)","Phalaris","Poaceae","Grasses",NA,"Edible seed/fruit","Small-seeded",NA
"4251","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Ranunculus repens L.",4,0.01,NA,"Ranunculus repens","Ranunculus spp. (incl. acris, arvensis, repens, sceleratus)","Ranunculus","Ranunculaceae","Wild plants",NA,NA,NA,NA
"4252","ADEMNES","897","Tilbeshar","Tilbeshar",36.87278,37.55931,"Chalcolithic","Chalcolithic","TB_C",7150,4950,"Triticum monococcum/dicoccum grains",15,0.05,NA,"Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
